x1,x2,x3,label
1.1882788641878235,-9.076386667379019,-6.266666473845969,1
2.194786050978622,-8.496178738586906,-8.046046439488729,1
5.068820889125914,-7.844036672714947,-4.913169426743066,1
3.2762443629386255,-6.309989311695327,-6.910141943770119,1
-0.8506068338077176,9.792737993305895,4.4393371398478765,0
1.9425047987509976,-5.472352368040032,-6.227789407762628,1
1.8478306216957663,-7.082213258979283,-6.796046997540129,1
-4.564959057961803,10.63893297719682,4.50243102192496,0
2.0254926195876766,-4.845565942634367,-7.6272888273572885,1
1.1422645080921048,-8.567208147557471,-6.97983628043038,1
1.4119282423664623,-6.463822533074411,-6.936414287930967,1
3.35153450325519,-8.098613373925346,-6.806093773458381,1
-4.191418898403487,9.718514640758647,7.268425587200076,0
1.4156289271826603,-6.638235604103863,-6.540164147420576,1
-4.327014292675788,8.478468185717897,5.6675573894162685,0
-0.2178976544885937,7.336005039615354,5.315441920256786,0
-2.0806625372386547,10.787758981888143,4.017954574299725,0
2.6930841599361774,-5.042726192338833,-5.417595371239167,1
-2.0968556755705965,6.898637941763043,5.028779599501855,0
1.0093549431243183,-5.088400908399844,-7.205457914527029,1
2.229005637825959,-7.781990389237853,-7.262974316075889,1
-2.548431320765662,6.533355608150472,4.532934788812756,0
3.423209160652503,-5.6507521601775155,-6.169077254234527,1
-2.285452445329437,8.220142370476259,5.66279883798357,0
1.5329803897631067,-7.349736970003856,-7.98700181467415,1
1.9457280091820734,-8.078789869905163,-7.485839498749807,1
0.5690340526695006,-9.042003716247294,-6.230354319430201,1
3.4564814941932567,-5.5700550464381475,-6.149143848187334,1
-2.1887373040096394,10.081843082946447,4.73861962335861,0
-1.4702913900486045,7.573930439731392,4.238477353218963,0
-0.7796696761734117,7.291251546782996,6.035675338814053,0
1.2390467748543896,-6.924071347609365,-7.3952722626966585,1
-0.38645822331047003,-4.412178635222884,-8.203959632141967,1
-3.289968705998943,8.429735667680688,3.9290061271414585,0
4.072661775765059,-8.372263073620813,-7.711595830631035,1
-2.6376340549982196,7.771995341295074,3.975499669811483,0
3.3674236470705603,-7.992450952179959,-6.594066813994204,1
3.1126346464703203,-8.661504753291155,-9.944814955158293,1
-1.795009192528454,8.032421308318156,7.150743567050654,0
-1.264149689943271,8.402266449572627,4.316028913876056,0
-3.1841577541258714,9.773175415064948,5.806944175780177,0
-3.1613073484132683,8.158871188985726,4.7675951094583775,0
1.9768249081248295,-6.3553013874556505,-5.451334063532337,1
1.898057930461305,-7.784384697791282,-7.216919685516076,1
4.569075351907284,-7.248961073094871,-6.61712920007922,1
-3.2339798471117347,9.118193873165803,4.453066153757606,0
-3.9757509937230844,9.869884244405188,4.351488358438339,0
-2.9204550428848735,8.051553405132381,4.446335982228891,0
-3.4365878804978363,8.730103800110312,4.057442578833177,0
