x1,x2,label
-0.50183952461055,1.8028572256396647,1
0.9279757672456204,0.3946339367881464,0
-1.375925438230254,-1.3760219186551894,0
-1.7676655513272022,1.4647045830997407,1
0.4044600469728352,0.832290311184182,0
-1.9176620228167902,1.8796394086479773,1
1.329770563201687,-1.1506435572868954,1
-1.2727001311715975,-1.2663819605862647,0
-0.7830310281618491,0.09902572652895136,1
-0.27221992543153695,-0.8350834392078323,0
0.4474115788895179,-1.4420245573918327,1
-0.8314214058591274,-0.5345526268252332,0
-0.17572006313185629,1.1407038455720544,1
-1.201304871366561,0.05693775365444642,1
0.36965827544816987,-1.814198349120009,1
0.43017940760575346,-1.3179035052508339,1
-1.739793628058882,1.795542149013333,1
1.8625281322982374,1.2335893924658445,0
-0.7815449233065173,-1.6093115439744645,0
0.7369321060486276,-0.2393900250415948,1
-1.5118470606208847,-0.01929235955491926,0
-1.8624459155391264,1.6372816083151283,1
-0.9648800735999323,0.6500891374159279,1
-0.7531556956423562,0.08027208471124325,1
0.1868411173731186,-1.2605821778978918,1
1.8783385110582342,1.1005312934444582,0
1.7579957662567565,1.5793094017105953,0
0.39159991524434057,1.6874969400924673,0
-1.646029991792322,-1.2160685503234192,0
-1.8190908443578477,-0.6986786769469426,0
-0.44529084124207197,-0.9146038729044164,0
1.3149500366077174,-0.5729866932256429,1
-0.876261961250477,0.17078433263299386,1
-1.4363031001009494,1.2087879230161587,1
-1.7017974252809167,1.9475477464020692,1
1.0889790771866297,-1.2051372738633104,1
-1.9779115315055904,1.2618457138193366,1
0.8274293753904685,0.9160286721639492,0
1.085081386743783,-1.7038213930636386,1
-0.5661370858229096,-1.5365237618994811,0
1.452413703502374,0.4931925073102317,0
-0.6764079005894033,-1.7457665988559055,0
-0.7560707131373512,-0.6992667118930118,0
0.9184247133522563,0.5502298854208525,0
1.5488509703053062,-0.11114029935220282,1
-1.5216230162467932,0.85297914889198,1
1.0431401944675898,0.24510879027798493,0
1.083868719818244,-0.024817614542437028,1
0.09093131752797623,-0.2898359265658015,1
-1.8983234930236192,-1.5684342920267822,0
-1.874283257253063,0.5456416450551216,1
-0.7425760756946933,0.03428276465881108,1
1.630265895704372,-1.0028310834045002,1
-0.35846830785748107,1.0222045541721947,1
-1.0848073380335101,-1.692080360684828,0
-0.8409941883449279,-1.3551148509839823,0
1.7187906093702923,1.2324815182576678,0
0.5336150260416939,1.4858423607508708,0
1.2146883075964579,-1.2537197644558566,1
1.570235993959911,0.1573689676626029,0
1.2297606206562501,1.584365199693973,0
-0.7279861001125445,-1.559792301889293,0
-1.0882593498322333,-0.29156884549497475,0
1.2720590636899725,1.4429223330253738,0
-1.9721914778752372,0.042989210310262926,1
-0.33035598740488403,-1.111568758117079,0
-1.5205385306652688,-0.6495393143854882,0
1.7716388156500766,-0.7071882719169791,1
0.07516248697346439,0.8120758355807114,0
-0.5454815904828241,1.8871283308838427,1
1.849789179768445,-0.9928708166985434,1
-0.011005976430458198,-0.7964867607329214,0
-0.8606380224901296,-1.8524522105818688,0
0.4382573359195874,0.010716092915445952,0
-1.7940849950000426,-0.8854141430535543,0
1.6330635438666148,-1.0417524373321103,1
-1.4204205116351076,-0.04218895888974794,0
1.9426018164424028,-1.0317789139539983,1
0.6885421896235142,1.0464784613148703,0
-1.0494498240304013,0.9128653944474383,1
-0.5288674691229871,0.5292233223743179,1
0.5341188430435788,0.1430987362990339,0
-1.6388409197823668,1.3412099823569519,1
-0.7168797401130567,-1.253925958400583,0
-1.8368994337809443,0.36357177275296726,1
0.7102574473691297,-1.9336486842885754,1
0.048372233197123915,-1.0940168992082482,1
0.5806911616377994,-1.3025342839800342,1
0.7637509524098638,-0.45305861479785037,1
1.746919954946938,-1.449916223416027,1
-0.635734595798966,-1.5461059150376437,0
1.6987744731142511,1.509357413523924,0
-0.9682334891393776,0.6399361841367162,1
1.2688888008048633,0.22080324639784932,0
0.11860231342402594,-1.0325908363981933,1
-1.6275889287764032,1.588863031813307,1
1.6016722286533218,0.5324058290930718,0
-0.6438808358051973,-0.6031617015493564,0
0.9038227154809575,1.5884410398103084,0
1.5483456970604692,1.1195021834304955,0
0.568126584617151,-1.6634401400198047,1
-1.353485143621545,1.594216754108317,1
0.4257162386383597,-1.9632117935334814,1
-1.5941138285358716,0.6540070764322232,1
-1.9797536646151253,-1.3567677943300054,0
0.1949351574663445,0.767580790770773,0
0.6078450380104021,-1.1029227621577609,1
0.8487168853901434,-1.0510036500127997,1
-0.6984012073629291,0.9859656204720966,1
0.5985315961888587,1.3968936419767117,0
0.6304515692013735,0.2732344133418865,0
-1.62530092868763,-0.5291367877622659,0
-0.9391905292730982,-1.0240414264836657,0
1.8920422190097823,-0.4276091013329584,1
1.5681862207084531,0.5245545039890516,0
1.1792452141665937,0.010548372420768448,0
0.30761553850543644,-0.0299292247245444,1
-1.219028048807822,0.8898084610460213,1
-0.8769105502365768,-1.9027361342741846,0
0.5818891836286713,-1.2915572823718042,1
1.7618343374116572,1.8157143080103495,0
1.659457560881794,-0.5193651989782224,1
-1.9381735338845303,1.7132742503509015,1
-0.2872634067307427,1.8666192761746783,1
1.8544799083570114,1.4120378218694403,0
-0.8222044317216572,-0.45960908559229896,0
1.4045466860674276,-0.7323119793748893,1
-1.32202901325563,0.22720504983340062,1
1.7446190966431239,0.784119186699892,0
0.28024468035745986,-1.6112940249169259,1
0.46002890679667896,1.960215400417053,0
-1.4396639390539039,0.07331860945494695,1
