x1,x2,x3,label
1.0386808520689204,-0.19078075578773912,0.0,0
1.1082149963137435,-0.04402287732789305,0.016722408026755852,0
1.1976964192918638,0.04259649068375581,0.033444816053511704,0
1.094432893259925,0.3145189541376068,0.05016722408026756,0
1.0108332890810323,0.2229765587813724,0.06688963210702341,0
1.0825105729954867,0.07504864255929389,0.08361204013377926,0
0.9828625635426136,0.29810758032810125,0.10033444816053512,0
0.959425901624305,0.13524005737482053,0.11705685618729096,0
0.9088657774831185,0.4381939519178288,0.13377926421404682,0
1.0856529367438945,0.3221840938405694,0.1505016722408027,0
0.8311318839081434,0.3986524407918559,0.16722408026755853,0
1.0482622748346992,0.5785946309973938,0.1839464882943144,0
0.9254819688592453,0.35450981231565404,0.20066889632107024,0
0.7144887870662944,0.37987213152413446,0.21739130434782608,0
0.8685991982818357,0.49666416499182486,0.23411371237458192,0
0.5977773864651523,0.6933219064733266,0.2508361204013378,0
0.8448499929685749,0.47096825431289313,0.26755852842809363,0
0.8439598809756782,0.3720060385223866,0.28428093645484953,0
0.6680045074232879,0.6412672670739177,0.3010033444816054,0
0.7101138696698436,0.7715065714107703,0.3177257525083612,0
0.8624615334846614,0.8650428955224998,0.33444816053511706,0
0.5845797452119473,0.7260690450937503,0.35117056856187295,0
0.4962505410685392,0.7572468777382957,0.3678929765886288,0
0.7162310869774157,0.9383739393192311,0.38461538461538464,0
0.7292436579037681,0.6591505578090092,0.4013377926421405,0
0.49733339750001426,0.828919177685751,0.4180602006688963,0
0.5612113412719878,0.906927607394881,0.43478260869565216,0
0.5565013193290546,0.9513529663842912,0.45150501672240806,0
0.3096480788541063,0.8723954597146251,0.46822742474916385,0
0.29623069620465015,0.9421344974094328,0.48494983277591974,0
0.4281046284110911,0.7035141141188233,0.5016722408026756,0
0.4332358137993504,0.8984965289057718,0.5183946488294315,0
0.2802721353892403,1.0199436814213174,0.5351170568561873,0
0.094856700935414,0.8849136258025286,0.5518394648829431,0
0.34007542532467905,0.9958553490075069,0.5685618729096991,0
0.046553730969960155,1.0397097191349243,0.5852842809364548,0
0.024242556672283262,0.9640757895449007,0.6020066889632107,0
0.04999362925217858,1.0169221830177015,0.6187290969899666,0
0.1291515655444304,0.9033817726054697,0.6354515050167224,0
0.01715518429055149,0.9770076412209345,0.6521739130434783,0
-0.06861327775784054,1.0549421509654013,0.6688963210702341,0
-0.10543394274140447,1.0041142394083025,0.68561872909699,0
-0.18880626972639664,0.9225145899988378,0.7023411371237459,0
-0.1783975915639516,0.9946072981705197,0.7190635451505016,0
-0.527807717981906,1.0329476078803486,0.7357859531772576,0
-0.3446672097969276,0.7440953977969983,0.7525083612040134,0
-0.33047269355085757,1.0509236491810046,0.7692307692307693,0
-0.5086784535576235,0.8856661607588175,0.7859531772575251,0
-0.39322177813549924,0.9444924659142367,0.802675585284281,0
-0.4898156024706258,1.0027270873970995,0.8193979933110368,0
-0.3305063328852825,0.7253344839242737,0.8361204013377926,0
-0.38454361458367303,0.7695339540422254,0.8528428093645485,0
-0.6232608790266834,0.7881150234228717,0.8695652173913043,0
-0.6255803575415307,0.7136435352964571,0.8862876254180602,0
-0.6506294138283288,0.9391627608456417,0.9030100334448161,0
-0.7200026639202198,0.6522898673407251,0.9197324414715718,0
-0.685744452935757,0.6534070541833468,0.9364548494983277,0
-0.8102398619739134,0.6991431987670695,0.9531772575250836,0
-0.8753408534758458,0.5270332519689951,0.9698996655518395,0
-0.7265296067679086,0.5750809422295116,0.9866220735785952,0
-0.7509760849310602,0.6127096214014806,1.0033444816053512,0
