x1,x2,x3,label
0.294115805822293,1.8241885744477324,-1.1981019378863889,0
-1.5629431587615144,1.4158478678216886,-0.2434007334650068,1
1.387875416828242,1.5723608207816597,-1.7501696255237142,0
1.5338590519442428,-0.20672377852231127,0.04172995601692886,0
0.5063700443728409,1.705530426920347,-1.9235356222809439,0
-0.0926261267287316,0.7508881697222427,0.8908278307929138,0
0.7701297261484319,-1.4622594823675126,-0.8024176465132751,1
-0.5651378983319462,1.21774883071802,-0.8849605103417879,1
-1.1571801445311873,1.8297920761523847,-1.9645468595461244,1
1.9912834227279128,0.7072851954295825,1.3138771977964683,1
-0.8215224146152273,-1.94273888933176,0.9514780742461202,1
1.3365783880027031,0.9619045278140765,-1.4285988507966456,0
1.0137116890278763,1.075691128430564,0.6341620626802196,1
1.0644637311823448,1.3836857587109286,0.4544164569498337,1
-1.6455811441212838,-0.04948876133115654,-1.6894026613135797,0
-0.36982787587027666,-0.37157404349748946,-1.7359606234390337,0
-0.6047178641220827,-1.5560076048347407,1.2329408400368886,1
1.790752103857883,-1.7107340989682456,1.8204608291668056,0
0.09030639734698065,-0.8017372881845044,-1.692551698895346,1
0.0024970722816712865,1.1780621779629947,0.8283459090667926,1
-1.799095954144105,-1.708392658528386,-0.38850686946945157,0
-0.8188380238082269,-1.0704627077758087,-0.8759820043651456,0
1.2139309731875385,1.7169122145274156,-0.3795892218897343,0
1.6244440085299883,-0.7140171950084722,-0.09425205462483355,1
-1.0958840087360011,0.5619041687033759,1.9159244606992356,0
0.41397238417351456,-0.5687436635458045,0.5912697839621135,0
-1.5083172861384497,1.5546363210615946,0.012335803119345456,0
-0.20260103184143174,0.34345915381407677,0.4991354511576098,0
-1.7128967750939479,0.7304688848936096,-1.0322732787378817,1
0.8558105300263592,1.290139177536787,1.2158340302100812,1
0.21000386963155648,0.08067956924300468,-1.4284961546423531,0
1.1013846016125424,-0.9143624782131425,-0.013218308728213835,1
-0.8629036282899332,-1.4646865480012274,0.5182307875669463,1
-1.7826718607083847,0.9945809365048,-0.7296528189555334,1
-1.9994612279820587,0.044516556948919206,-1.8125923658895875,1
-0.8953217687164021,0.8279059498228647,-1.7492415135125365,1
1.3573539694240093,-1.9847203093656676,-1.012704523192391,1
0.9636162246082858,-0.7349194010827729,-1.5924304477359459,1
-0.5590643247982885,-0.9184268544618979,1.3708476086422197,1
-0.7466083296594275,1.155729887104029,1.567488579242939,0
-0.2647303216938819,1.639772575417568,-0.4907277841472286,1
1.8563136659604327,-1.6428419018977083,0.748077066012971,0
-0.024743838172285315,-0.44940477817741176,0.5308475149944036,1
0.8154283665373248,-1.9825469213987637,-1.3321876450112051,1
0.8521842025372748,0.6655416543128259,1.8641900205147088,1
1.044151161003132,1.8030908309253522,0.8101620061392278,1
-0.8077911654422274,-1.578540310996574,1.1272954533797424,1
0.5765968859036636,-1.807255950426815,-0.5597981363960867,1
1.8271992619371447,0.0016045828408048912,-0.26908345592118144,0
