x1,x2,label
-3.227958979820685,8.735797663202598,0
-4.781984216350578,11.064597529365109,0
-3.9712201283937323,10.194913033812002,0
-2.7010740102739,7.580975467297685,0
3.215780502980187,5.921742781196818,1
-4.810368879156184,10.930801361046086,0
0.9324120860371674,0.7778268007350169,1
0.5819242642702305,11.64729739186313,0
-0.7400374419708197,8.310522650041266,0
4.009598610584315,1.550492770649971,1
-4.1687000840617925,7.219976192077317,0
7.138090502921966,3.4947247814679274,1
-0.7644519948203108,9.029635719727704,0
-1.2904088894614532,11.048646171054557,0
5.074541121572721,5.08627088190889,1
6.116362433942977,1.6521864176024685,1
0.7067185109352383,9.96516466167534,0
5.589051635387529,5.379208970647326,1
-1.2753802548979667,7.18302065324179,0
-0.3472876894535769,6.860492901429164,0
3.479195037572742,0.10618762897360645,1
-2.412777594409556,7.3976689613043645,0
-2.4408398631970294,8.036885606789598,0
6.043396425949293,3.8805023264319702,1
4.094460517907318,1.8877512483591308,1
-1.6289119823523448,12.29996956691329,0
3.683798145268325,3.75669448060206,1
6.441699719474019,1.361056624408405,1
-0.04174605280082466,8.640732068863755,0
-2.141747766389666,8.25387136514163,0
-2.195902230545617,6.07478094237866,0
-0.7949634012802194,10.142185677228484,0
3.830239315764059,0.8057125958372631,1
4.1782114837986,2.3018951754366404,1
3.7512879498697975,0.677183529421008,1
4.098429587499481,3.7121643889871043,1
-1.2710730995707054,10.234550582199281,0
-2.6723378457380367,9.616853711346735,0
5.045564074897859,1.8978125197670266,1
-3.822625003129886,6.9400865317518186,0
-2.3715564582494966,6.032932756296984,0
4.281456765928486,0.6118241908783352,1
3.1336676860999995,0.8214733362845393,1
5.023923437698915,3.447206159859003,1
4.784060001639577,1.279756750883168,1
-1.9593002539074778,7.60446644870729,0
4.912678218815844,2.3455005633912362,1
4.516652068639248,3.649113431322924,1
-3.4101556579309578,8.576745503508409,0
3.6832688598511276,1.1766742514380055,1
4.906430337627982,-0.029846854124419897,1
2.974015068029358,4.601575349076166,1
-5.0965743718222996,8.170854834336865,0
3.7764220968714404,2.1561844059087742,1
6.187645645431053,-0.25517087561472596,1
6.047304545192098,1.1991025916146711,1
-2.9133078747195866,10.090599511892266,0
-3.9950021107487825,8.164839533794165,0
-1.7366260935936784,14.793383364180404,0
-1.7993411861924329,8.905042759213014,0
3.018294025615708,3.552898963940087,1
2.623203069676686,0.5951917642144346,1
-4.5757016749883865,7.607548568325639,0
-3.5622772638687787,8.522792908301671,0
-4.284085392051413,5.955437861558172,0
-1.8434684808334074,10.176237208342329,0
-1.6528618570129998,10.717634588469222,0
-2.404494495567722,8.436315732905683,0
-2.8826438457713603,10.471642554629856,0
5.379855687549435,2.250423869483043,1
2.5286112941513696,0.8064446525544191,1
8.480005643631294,1.829079834353757,1
4.496935537647674,2.3917019725962407,1
4.278024749443607,2.501252778712177,1
-3.684077561557106,8.53119385388981,0
